topic,evidence_1,evidence_2,evidence_1_stance,evidence_2_stance,evidence_1_detection_score,evidence_2_detection_score
We should ban male infant circumcision,"Among men who have sex with men, there is insufficient evidence that male circumcision protects against HIV infection or other Sexually Transmitted Infections [REF].",The WHO currently recommends circumcision be recognised as an intervention as part of a comprehensive program for prevention of HIV transmission in areas with high endemic rates of HIV [REF].,PRO,CON,0.8117136955261229,0.8892013430595398
We should legalize cannabis,"Psychopharmacologist David Nutt argues, though he is against full declassification, that the harm caused by cannabis is far less than that caused by alcohol or tobacco, which, if they were invented today ""would be illegal."" .","Gonzales v. Raich (2005) held in a 6-3 decision that the Commerce Clause of the United States Constitution allowed the federal government to ban the use of cannabis, including medical use even if local laws allow it.",PRO,CON,0.6518471837043762,0.8645851612091064
We should subsidize biofuels,"According to the International Energy Agency, cellulosic ethanol biorefineries could allow biofuels to play a much bigger role in the future than organizations such as the IEA previously thought [REF].",The study conclusion is that the net effect of biofuel production via clearing of carbon-rich habitats is to increase CO2 emissions for decades or centuries relative to fossil fuel use [REF].,PRO,CON,0.8702111244201659,0.8709971904754639
We should legalize prostitution,"On September 2, 2009, Cicilline submitted an ordinance to the City Council to ban indoor prostitution in the city, imposing a $500 fine and a potential 30-day prison sentence on violators [REF].","Although all forms of sexual activity outside of marriage were regarded as sinful by the Roman Catholic Church, prostitution was tolerated because it was held to prevent the greater evils of rape, sodomy, and masturbation (McCall, 1979).",CON,PRO,0.8083139657974243,0.4384469389915466
We should ban boxing,"In his first editorial, Murray stated, ""Boxing will stand for good clean sport.","Thus, in 1983, the Journal of the American Medical Association called for a ban on boxing.",CON,PRO,0.6759727001190186,0.6592055559158325
We should adopt vegetarianism,"Romantic writers including Ritson, Shelley, and Pope perceived the movement to vegetarianism as a way of returning to nature, reclaiming history, and turning away from animal or carnal savagery.","Schopenhauer's views on animal rights stopped short of advocating vegetarianism, arguing that, so long as an animal's death was quick, men would suffer more by not eating meat than animals would suffer by being eaten.",PRO,CON,0.2707175612449646,0.6759892702102661
We should ban breast implants,"In addition to AIDS, Fumento's writing on science have covered other such topics as global warming, ADHD, obesity, the health dangers of breast implants, teen drug use, and Agrarian utopianism.","After investigating, the U.S. FDA has concluded ""the weight of the epidemiological evidence published in the literature does not support an association between fibromyalgia and breast implants.""[REF][REF].",PRO,CON,0.5197188854217529,0.7469847798347473
We should adopt vegetarianism,The study found that this group of vegetarians (lacto-ovo) have a significantly higher amount of plasma carboxymethyllysine and advanced glycation endproducts (AGEs) compared to this group of non-vegetarians [REF].,"Schopenhauer's views on animal rights stopped short of advocating vegetarianism, arguing that, so long as an animal's death was quick, men would suffer more by not eating meat than animals would suffer by being eaten.",PRO,CON,0.5924464464187622,0.6759892702102661
We should abolish the monarchy,"The Southern Society, under Pestel's influence, was more radical and wanted to abolish the monarchy, establish a republic and redistribute land: taking half into state ownership and dividing the rest among the peasants [REF].","Comparing laws in the various forms of government, Shcherbatov pointed out the advantage of the monarchy, which, having its solid established laws could provide for its citizens' security for their lives, property and tranquility.",PRO,CON,0.6208189725875854,0.5071322321891785
We should legalize prostitution,"Over the years, India has seen a growing mandate to legalize prostitution, to avoid exploitation of sex workers and their children by middlemen and in the wake of a growing HIV/AIDS menace.",A law proposal [REF] was introduced in the House of Representatives of the Netherlands in 2009 and amended in 2010 which would ban prostitution by people younger than 21.,PRO,CON,0.6520581245422363,0.83881014585495
We should abolish the monarchy,"New Zealand Prime Minister John Key said: ""He believed that the monarchy was an instrument of change and can truly be seen as the architect of evolving democracy in Tonga.","At the first session of the Constituent Assembly on 28 May, it voted to declare Nepal a federal democratic republic, thereby abolishing the monarchy.",CON,PRO,0.857926070690155,0.5258006453514099
We should prohibit hydraulic fracturing,"Hydraulic fracturing also affects individuals in close proximity to the activity, like the case previously discussed about the nurse who became ill after exposure from treating a hydraulic fracturing worker (Frankowski, 2008) [REF].","Advances in the technology of 3-D seismic imaging, drilling and completion technology, including hydraulic fracturing techniques has enabled Chief to produce gas from the low permeability Barnett Shale and Marcellus Shale that otherwise would not be economically feasible.",PRO,CON,0.2282880246639252,0.4967617988586426
We should further exploit hydroelectric dams,"A study for the National Institute for Research in the Amazon found that Hydroelectric reservoirs release a large pulse of carbon dioxide from above-water decay of trees left standing in the reservoirs, especially during the first decade after closing [REF].","By harnessing the abundant hydroelectric and geothermal power sources, Iceland's renewable energy industry provides over 70% of all the nation's primary energy[REF] - proportionally more than any other country[REF] - with 99.9% of Iceland's electricity being generated from renewables.",CON,PRO,0.8856885433197021,0.8497218489646912
